code,name,address,latitude,longitude,is_active
41662030,"DROGUERIA FARMAKOL .","CR 124 N0 129-05",4.73457240,-74.10981150,1
41726485,"INVERMEDICA .","CL 63D N 71A-86",4.75188210,-74.14597910,1
41778477,"FARMAEXPERTOS 2","CR 18 B BIS A 73 - 21 SUR",4.54432850,-74.14416170,1
46662728,"DROGUERIA CENTER SALUD MF","CL 22 N0 81 B - 38",4.66341910,-74.12770540,1
50933291,"DROGUERIA C V N DESCUENTOS 2","DG 132 C N0 113 - 04 BRR VILLA MARIA",4.73457240,-74.10981150,1
51595564,SALVAVIDAS,"CL 124 N0 7 - 35 OFI 606 USAQUEN",4.70542170,-74.03142330,1
51662814,"SU FARMACIA AMIGA .","CR 73A N0 51A - 06",4.67322470,-74.11466050,1
51680778,"DROGUERIA LABOYANA","CL 8 SUR N0 40 - 33",4.60609670,-74.11551500,1
51683121,"DROGUERIA J FRANCISCO .","CRA. 90 # 81 - 23",4.71183500,-74.09970480,1
51693361,"DROGUERIAS PRESALUD","CR 74 N0 44-36 SUR",4.60289090,-74.14982250,1
51703444,"DROGUERIA JUAN PABLO NORTE .","CLL. 64 C # 110 D - 62 SAN ANTONIO",4.70248370,-74.13201020,1
51753610,"DROGUERIA DONDE KAMI .","CL 58A N0 49A-02 LC 1",4.58041110,-74.15168550,1
51755492,"DROGAS YADDY .","CLL. 87 # 95  - 08 BACHUE",4.70468540,-74.10367030,1
51768451,"DROGUERIA LUZERI .","CRA. 18 N BIS B # 67 B  - 18 SUR  JUAN PABLO II",4.55406220,-74.14663220,1
51792494,"DROGUISALUD C R","CL 57  SUR # 16  - 25 SUR SAN BENITO",4.62627340,-74.10795950,1
51821488,"DROGUERIA EL SHADDAI A.M .","DG 52 SUR N0 27 - 01 EL CARMEN",4.58069830,-74.13435670,1
51878458,"DROGUERIAS DR ACOSTA .","CR 105 C N0 66 - 33",4.69939850,-74.12471010,1
51878524,"DROGUERIA SHEM-SALUD","CR 7 OESTE N0 30 C - 16",4.58556330,-74.21993830,1
51906657,"DROGAS SUPER SALUD MV .","TRANSV.34A BIS#40-53 SUR NUEVA VILLAMAYOR",4.59000630,-74.12569070,1
51907896,"FULLFARMA JS DROGUERIAS","CL 135 B N0 126 - 04 GAITANAS",4.74233840,-74.12484390,1
51934049,"HIPERDROGUERIA ALICE","CL 54 SUR N0 13A - 13",4.53740400,-74.11413220,1
51965621,"HIPER FARMA SALUD HA","CR 12 B SUR N0 53 - 84",4.56040500,-74.12665330,1
52015593,"FARMALYNE DROGUERIA","CR 82 B N0 52 A - 20 SUR",4.62341670,-74.17824500,1
52039683,"DROGUERIA MINIMARKET COOPFAMILIAR","CL 71 P SUR N0 27 K - 10",4.54924670,-74.16288670,1
52056535,"DROGUERIA ANDRUS","CL 127 D  N0 95 A - 07",4.72585320,-74.09227210,1
52089078,"DROGUERIA SUPER SALUD JL .","CRA. 109 A  # 64 - 57 VILLAS DEL DORADO",4.70086760,-74.12968490,1
52090505,"DROGUERIA PHARMANEXT.A","CL 139 N0 148 B - 10",4.74362000,-74.09302960,1
52102121,"DROGAS NUEVO MILENIO ENGATIVA .","CL 67 N0 115 A - 83 LINDERAMA ENGATIVA",4.71209840,-74.13669320,1
52120566,"DROGUERIA C Y M .","CL 64 SUR N0 22A - 28",4.56696170,-74.14669670,1
52130843,"DROGUERIA NUEVA REAL .","CL 71 I N 27 H - 09 SUR BRR EL PARAISO",4.55085830,-74.16138830,1
52190595,"DISTRIBUIDORA MAXXMEDIC .","CL 31 D N0 19 - 48 SUR",4.57885170,-74.11340670,1
52192995,"MEDISALITRE MB","CR 97 A BIS A N0 158 - 07 SUBA",4.75715230,-74.08337620,1
52225603,"DROGUERIA FARMAYOLI.HM","CR 13 N0 27 - 20 SUR BRR GUSTAVO RESTREPO",4.57929330,-74.12352830,1
52225816,"DROGUERIA NUEVA JERUSALEM .","CLL. 72 C # 48 - 10 SUR JERUSALEM",4.58785200,-74.16703870,1
52269327,"DROGUERIA MOECHI","CL 134 A N0 150 A - 04 SAN PABLO",4.74476310,-74.12046710,1
52336737,"PATYFARMA .","CLL. 69 # 93 - 04 LA FLORIDA",4.69558660,-74.11386920,1
52369996,"DROGAS JM LA 40 .","CLL. 40 # 20 - 35 SUR",4.57723330,-74.11985500,1
52412139,"AR DROGUERIAS ICATA .","CL 156 N0 8 F - 40 LC 2",4.68946790,-74.11544760,1
52412853,"DROGUERIA PHARMA EXPRESS PLUSS .","CR 2 A N0 25 C - 64",4.58293880,-74.20818660,1
52423877,"DROGUERIA LA 57","CL 57 A SUR N0 80 - 41 CLASS ROMA",4.61370500,-74.17643500,1
52444072,"DROGUERIA SERVI-SALUD LA 14 .","CL 13 N0 11-16",4.58556330,-74.21993830,1
52456511,"DROGUERIA PHARMA EVOLUTION","CRA 24 N0 32 SUR - 60 LOC 2",4.62627340,-74.10795950,1
52462191,"DROGUERIA SONIA","CR 26 N0 76 - 17 SUR",4.54107770,-74.15579980,1
52504318,"INSUMEDIC07 .","DIAG. 56 B SUR N0 81 J - 59 SUR",4.61835000,-74.18131830,1
52527636,"SERVIFARMA JLJ .","CL 42A BIS SUR N0 89C-94",4.62632170,-74.18284500,1
52546403,"DROGUERIA LA CAMILA J R","TV 40 N0 73 B - 89 SUR BRR ARBORIZADORA ALTA",4.56812170,-74.16497020,1
52550301,"DROGUERIA MAXSALUD BOGOTA","CR 106 A N0 70 B - 05",4.69481660,-74.11163070,1
52555926,"FARMASAN DROGUERIA SP","CL 70 A N0 90 B - 04",4.69604510,-74.11099280,1
52582009,"DROGUERIA EUROPHARMA 1 .","TV 92 BIS 129 C - 17",4.72585320,-74.09227210,1
52634730,"ORTOPEDIA FAMILY","CL 13 N0 9 - 46 BRR EUGENIO DIAZ",4.58429330,-74.21966360,1
52646907,"DROGUERIA HIPERMAXIMA","KR 80 P N0 82 B - 31 SUR",4.61241500,-74.20790170,1
52662076,"ELY PHARMA DROGUERIAS","CL 73 N0 109 A - 03",4.69573910,-74.10592420,1
52738791,"DROGUERIA JF VITANOVA","CL 48 I BIS A SUR N0 9 - 94",4.56090500,-74.11679670,1
52747261,"DROGUERIA SAMHI","CR 22 G N0 59 A SUR 23",4.56564750,-74.14337320,1
52751118,"TORRES PARRA AMANDA LUCIA","CR 15 B N0 4C - 40",4.59233500,-74.22347000,1
52753791,"DROGUERIAS Y PORVENIR VARGAS","CRA 2 B ESTE 18 A - 16 BRR PORVENIR CENTRO",4.76628880,-74.31203530,1
52765427,"FARMACIA MONTESION .","CL 56 N0 13 - 20 ESTE",4.61199910,-74.21689940,1
52787449,"DROGAS CAPITAL SD","CL 6 B N0 78 C - 60",4.63245000,-74.14888500,1
52792741,"DROGUERIA VALER FARMA","CL 11 N0 10 B - 59 BRR VILLA MARCELA",4.78477810,-74.33244420,1
52792758,"DROGUERIA SERVIMAX FAMILIAR .","CR 90 N 76A - 17 LC 2",4.69683100,-74.10541970,1
52801373,"DROGUERIA SAMARIA CHIA JJ","CR 5 ESTE N0 10-69 LOCAL 2",4.85302170,-74.04479410,1
52829745,"DROGUERIA SANLY","DG 51 A N0 60 F - 33",4.58886460,-74.14725650,1
52839320,"DROGUERIA YULIANA J M N0 1","CR 88 C N0 63 - 40 BOSA LA LIBERTAD",4.62511780,-74.19382100,1
52841424,"DROGUERIA NUEVO MUZU","DG 52 A SUR N0 60 - 38 NUEVO MUZU",4.58766630,-74.14512630,1
52882759,"DROGUERIA EXCELENCIA","CL 60 SUR N0 65 - 03 MADELERA",4.62965160,-74.06626630,1
52896793,"ACERO RODRIGUEZ GINA PAOLA","CL 69 N0 96-73",4.70519430,-74.22215120,1
52903199,"DROGUERIA FARMISANAR .","CL 127 D N0 93 D - 50",4.73284640,-74.09019280,1
52934479,"DROGUERIA SUPER EXITO EL JARDIN F","CR 80 K N0 83 - 72 SUR",4.61241500,-74.20790170,1
52968080,"DROGUERIA DACOSTA S R","CL 33 SUR N0 40 A - 23",4.59839750,-74.12300710,1
52971200,"DROGUERIA FARMA ACACIAS","CL 153 N0 108 - 08",4.75581070,-74.09420470,1
52987148,"DROGUERIA DR VITTO SALUD","CR 112 N0 64 D - 35",4.70490560,-74.13365890,1
53048889,"DROGAS CONFENAL .","CL 65 SUR N0 78B-17",4.60224340,-74.18243130,1
55159464,"DROGAS CIUDAD ROMA","CL 57 A N0 79 - 24 SUR",4.58253030,-74.09734660,1
59314418,"FARMA VILLAS L D .","CL 75 N0 112 F - 27",4.71420640,-74.12107160,1
60443948,"DROGUERIA Y VARIEDADES LA ESMERALDA","CR 8 C N0 181 - 90 SAN ANTONIO NORTE",4.75269670,-74.05640670,1
65496883,"DROGUERIA SURTISUR O.C. .","CL 63 A N0 76 D - 25 SUR",4.58773000,-74.17229830,1
65553382,"DROGUERIA FARMA VITAL 103","CR 103 A N0 78 C - 04 VILLAS DEL MADRIGAL",4.70248370,-74.13201020,1
65712728,"DROGUERIA FARMACORTES FUNZA .","CR 4 N0 15 - 13  CL 15 N0 4 - 04",4.72386240,-74.21583380,1
65798278,"DROGUERIA LA 46 J D","CL 27 SUR N0 10 D - 31 BOSQUE SAN CARLOS",4.58420000,-74.10215670,1
70695449,"MULTIVARIEDADES ZJ .","CL 15 N0 3 -41",4.58224560,-74.22439370,1
73539618,"DROGUERIA THE NEW MILLENIUM","CL 40 BIS N0 82 - 24 SUR",4.71110020,-74.12284890,1
74242052,"DROGUERIA HIPER FARMA","CL 75 C N0 105 F - 09",4.69630850,-74.10663310,1
74245871,"SUPER DROGUERIA LULU .","CR 9 ESTE N 36-75 CA 271",4.58162610,-74.19440080,1
74327679,"DROGUERIA JANUS .","CR 26 N0 32A-03 SUR",4.58440040,-74.11684770,1
74356714,"DROGUERIA VILLA ALCALA .","CRA. 104 # 13D  - 35 LC 1 FONTIBON",4.66902170,-74.15747330,1
77132856,"DROGUERIA SION D S","CR 45 C N0 69 J - 46 SUR MANUELA BELTRAN",4.57125350,-74.15970160,1
79134369,"DROGUERIA EL VECI","CL 128 C N0 95 A - 30 SUBA RINCON",4.72548310,-74.09566800,1
79148376,"DROGUERIA LOS HEROES","CR 19 D N0 61 A - 10 SUR SAN FRANCISCO",4.56239000,-74.14165500,1
79151736,"DROGUERIA LIZCAYO .","CLL. 130 F # 96 A - 06 BARRIO GLORIA LARA",4.72585320,-74.09227210,1
79247013,"DROGUERIA LOMBARDIA .","CR 111 N0 143A-28",4.74764680,-74.10161060,1
79307509,"DROGAS CHICALA .","CRA. 87 # 53 A - 09 SUR BOSA BRASILIA",4.61246130,-74.20785780,1
79311165,"DROGUERIA GUIFEL","CL 128 A N0 53 D - 31",4.67755350,-74.12968210,1
79329256,"DROGAS EL MANANTIAL .","TRAN 2 ESTE # 55 B - 54 DANUBIO AZUL",4.53740400,-74.11413220,1
79359245,"DROGUERIA NIRVANA DR","CL 22 N0 81 B - 38",4.66341000,-74.12766330,1
79452077,"DROGUERIA ASARELA V. A","DG 83 N0 81 A - 52",4.70385110,-74.09562300,1
79473271,"DROGUERIA Y PERFUMERIA SUPERIOR .","CL 57 N 15A-13",4.64439680,-74.06733670,1
79530478,"MEDICOS Y ENFERMEROS ROPA E IMPLEMENTOS PARA LA SALUD","CR 17 N0 14 A - 35 SUR BRR RESTREPO",4.58610220,-74.09911510,1
79537661,"DROGAS EL MIRADOR L R","CL 46 N0 3 C - 13",4.58734170,-74.19581830,1
79578467,"DROGUERIA CANDELARIA REAL","CR 4 N0 12 C - 34 LOCAL 1",4.59954830,-74.07078170,1
79593627,"DROGUERIA ANDREA NO UNO .","CRA. 12 ESTE N 31 A - 99 SAN MATEO",4.58556330,-74.21993830,1
79596069,"DROGUERIA GALENO .","CL 72 N0 50 - 60 12 OCTUBRE",4.66871710,-74.07456010,1
79748637,"DROGUERIA FARMANDRES","CR 93 A N0 49 F - 84 SUR",4.63463830,-74.18607500,1
79761722,"DENFER  .","CL 15 # 16 - 09 SUR RESTREPO",4.61170500,-74.07613000,1
79778174,"DROGUERIA LUATAM","DG 127 # 18 C - 47",4.71072310,-74.07533080,1
79848455,"DROGUERIA C P","CL 23 A N0 110 - 24",4.68590450,-74.14420560,1
79870386,"DROGUERIA FACMAR .","CL 129 B N0 95 - 61",4.74405710,-74.08360810,1
79943669,"NUESTRA DROGUERIA EL PROGRESO","CR 94 G N0 91 A - 16",4.70468540,-74.10367030,1
79973258,"DROGUERIA MEDIKA STORE .","CR 72 B N0 9 - 59 LC 102",4.64132000,-74.13632500,1
79979288,"DROGUERIA VIDA SANA DGJ .","CR 78C N 71F - 41 SUR",4.60372330,-74.19710170,1
80031416,"DROGUERIA MULTIFAMILIAR NIZA 1 .","CL 118 N 60-30 BRR NIZA",4.67496970,-74.12968490,1
80047841,"MEGA DROGUERIA LAS LOMAS","CR 10 A N0 39 - 10 SUR INTERIOR 1 PISO 1 BRR LAS LOMAS",4.56446950,-74.10823700,1
80052190,"DROGUERIA Y MINI MARKET SUPER EXITO EL JARDIN F P .","CR 49 D N0 68 F - 46 SUR",4.57787500,-74.15963150,1
80093932,"DROGUERIA FARMACTIVA DE SUBA .","CLL 143 N 128 - 02 IN 36 LC 101",4.74764680,-74.10161060,1
80127913,"DROGUERIA DASAYEIM","CR 18 I N0 69 A SUR - 40 CA 1 BELLAVISTA LUCERO ALTO",4.54809490,-74.14783680,1
80187585,"VITAPHARMA JAS","CR 21 N0 2 - 21 SUR MADRID",4.72718160,-74.27058600,1
80200476,"PRODUSALUD .","CL 119 N0 7-58",4.73139170,-74.04488000,1
80215345,"DROGUERIA DACOSTA","CR 34 B N0 37 - 06 SUR VILLA MAYOR",4.59130070,-74.12121380,1
80257294,"DROGUERIA FUENTE DE VIDA EYM","CL 49 B BIS SUR N0 5 Y - 66 EL MIRADOR",4.62627340,-74.10795950,1
80367701,"DROGUERIA SALUD VITAL BOGOTA .","CL 17 SUR N 8A-27",4.57737000,-74.09133830,1
80415729,"DROGUERIA ANGELOS .","CL 158 # 101 - 01 SUBA VILLA HERMOSA",4.75715230,-74.08337620,1
80425195,"DROGUERIA NUEVA ELECTRA .","CR 129 N 131A - 03",4.74043980,-74.11431500,1
80654690,"DROGUERIA PRODISMED","CR 12 A  N0 15-120 LC 4 COSTADO CLL 17",4.73488450,-74.27844090,1
80756182,"DROGUERIA EMMANUEL O.L. #3","CR 103 N0 73 SUR 51 CASA 200 VILLAS DE VIZCAYA 3",4.63562000,-74.20708170,1
80903001,"FARMA PLUS AP DE LA SABANA .","CL 5 N0 12 A - 03 BRR PLAMADAS",4.69301320,-74.18150040,1
80911892,"DROGUERIA FARMACEM","CR 96 A N0 128 F - 04 LOCAL 102 SAN CAYETANO",4.72585320,-74.09227210,1
82394857,"SURTIFARMA JCD .","CR 90 N 69A-88",4.69512760,-74.11041500,1
83044648,"EL PORVENIR DEL PARQUE JR","CR 93 C N0 54 G - 20 SUR BOSA PORVENIR",4.61241500,-74.20790170,1
87100224,"DROGUERIA SU ECONOMIA CH","CR 2 N0 4-07 LC 1 BRR SAN FRANCISCO",4.79033960,-74.33492240,1
91107366,"DROGAS PICO 7 .","CR 100 N0 16 I - 22",4.67232850,-74.14680560,1
91456165,"DROGAS FARMA PICO .","CR 103A N 16J - 52",4.67422680,-74.14713960,1
93295648,"DROGUERIA LA PERLA M. A .","CR 112 F N 72 C - 84 LOCAL 2 BRR VILLAS DE GRANADA",4.71470790,-74.12758020,1
93345668,"SANAR-PLUS 1","CR 75 B N0 62 - 04 SUR MARIA CANO",4.58773000,-74.17229830,1
98074086,"DROGUERIA FARMAJAT","CL 2 N0 1 A - 38 CARTAGENITA",4.72360050,-74.21590050,1
800042144,COIMPORMEDICA,"CR 13 N 46 50",4.63356870,-74.06609320,1
800064579,"MARKETING MEDICO LTDA.","CRA. 21 # 150 - 60",4.73235500,-74.04702630,1
800106774,"MERCADO ZAPATOCA S A","CR 60 N0 4 - 24",4.71079570,-74.11720500,1
800169327,"COMERCIALIZADORA DE EQUIPOS MEDICOS ECOMED SAS .","CR 24 # 45C-79 OF 201",4.63721320,-74.07459460,1
800231313,"DISTRIMEDICOS SAS .","CR 19 N0 70A - 22",4.65887960,-74.06526280,1
812004304,"CAMI S.A.S","CR 12 N0 12 A - 58 BRR BOGOTA",9.29048520,-75.41228220,1
830049630,"PRODUCTOS Y SUMINISTROS S.A.S. .","AUT MEDELLIN KM 7 COSTADO OCC. PAR. IND. CELTA TRADE PARK",4.73785810,-74.17928300,1
830067404,"IMEDIC S.A.S .","CR 17 SUR N0 16-60",4.58527160,-74.10001870,1
830068329,"DELTA QUIRURGICOS SAS","CL 74 BIS N0 78 - 58 P 1",4.69475900,-74.09560960,1
830083248,"FARMA MEDICAL LTDA","CL 133 N 94B-66",4.73345920,-74.08938870,1
830084368,"ALMACEN DE ELEMENTOS MEDICOS LTDA","CLL. 42 # 8 A - 19  PALERMO",4.63114770,-74.06664970,1
830085903,"DISTRIBUIDORA EL GANADERO SAS","DG 82 N0 76 A - 49 TISQUESUSA",4.70625060,-74.08231980,1
830099732,"DISTRIBUIDORA INGLESA SAS","HDA POTRERO CHICO L5A BG7A PQ EMP SN MIGUEL KM1.5 V.SIB COT",4.65338150,-74.10159460,1
830100713,"GARDI SUMINISTROS E.U .","CL 67 # 69D - 13 LA ESTRADA",4.67718560,-74.09317990,1
830119211,"VEYALTHI GROUP S.A.S. .","CALLE 51 # 72 A - 28 NORMANDIA II SECTOR",4.67018570,-74.10933590,1
860002541,"CLINICA DE MARLY S A","CL 50 N0 9 - 67",4.63440690,-74.06644500,1
860029216,"C Y A SAS","CR 27 N0 83-34",4.67156960,-74.06360940,1
860057406,"IMPLEMEDICA LTDA .","CRA. 18 # 39 A - 50 LA SOLEDAD",4.62833860,-74.07238150,1
860502262,"DISTRIBUIDORA INTERNACIONAL DE DROGAS SAS","CR 34 N0 6A - 73 PENSILVANIA",4.61177730,-74.10101350,1
900095091,"GEN MEDICAL S A S .","TRAN 70 C BIS # 77 - 33",4.67540430,-74.09329140,1
900153965,"DISTRIDENT MEDICO E U .","CR 13 N0 44-35 LC 6",4.63190810,-74.06657820,1
900174923,"PHARMATEK LTDA","CL 74 BIS N0 78 - 58 INT 1",4.69475900,-74.09560960,1
900197309,"PLENIPHARMA COMERCIALIZADORA LTDA","CL 139 N0 72 A - 60 OF 102 INT 4",4.73134800,-74.06990820,1
900236431,"COMERCIALIZADORA MEDIPLUSS LTDA","CR 7 # 29 - 34 OF 204",4.67709300,-74.08989920,1
900285194,"FARMACIA INSTITUCIONAL SAS","TRANSVERSAL 93 N 53-32 INT 9",4.75342150,-74.14517960,1
900306999,"COPIMEDICA SAS","CR 13 N0 43 A  - 40  LC 1",4.63108320,-74.06661260,1
900307619,"SALE PHARMA COLOMBIA SAS","DG 46 N0 76-39 TO 3 OF 903",4.67322470,-74.11466050,1
900321422,"HOYFARMA SAS .","CL 57 N0 80 - 86 OFICINA 302",4.68089370,-74.11187480,1
900335322,"CARMALIN REPRESENTACIONES S.A.S .","CR 24 67 71 INT 201",4.65861850,-74.06985090,1
900339236,"DROGUERIA HUNEMI .","CL 26 SUR # 78N-09",4.62872680,-74.15104260,1
900344871,"SOLUCIONES MEDICO HOSPITALARIAS S.A.S","CLL 45 C N0 23-21",4.63532560,-74.07352220,1
900367214,"HEALTH  CARE DISTRIBUCIONES SAS .","CL 69 A BIS N0 90-79 BRR FLORIDA",4.69630850,-74.10663310,1
900369262,"INVERSIONES GALVIS MARENCO S.A.S","CR 1 N 11-130 TO 1 OF 101",4.88091520,-74.03678810,1
900385927,"PROCOLPHAR SAS","CR 72 A N0 69 A - 45",4.75188210,-74.14597910,1
900494338,"DISTRIBUIDORA ALONSO S.A.S","CR 17 N 42 - 35",4.63108650,-74.07085000,1
900569383,"CONSULTSUPPLIES SAS","CL 45C BIS 23-08",4.63683060,-74.07479590,1
900569982,"DIAZ E HIJAS SAS","CR 21 N0 43 - 90 SUR",4.58342510,-74.09222470,1
900574807,"M  C SALUD SAS","CL 72 A N0 22-27",4.66278130,-74.06558310,1
900595327,"DISTRIMEDICA J C S.A.S .","CR 16A N0 30-68",4.61955150,-74.07267510,1
900633019,"INVERSIONES ARIAS H S.A.S","CR 54 N 67A - 25",4.66584370,-74.07924200,1
900635427,"INVERSIONES NIETO SUA SAS","CR 112 F N0 77 - 03",4.69630850,-74.10663310,1
900749729,"INSTRUAGROCOLOMBIA SAS","CL 173 A N0 62-32",4.68688670,-74.14238670,1
900753202,"LABORATORIOS MEGASURE S.A.S .","CL 24 F N0 85 C-16",4.67382330,-74.12240670,1
900774610,"SALUD SEGURA R Y L SAS","CR 49 N 30B - 46 BARRIO ARMENIA",4.62344590,-74.07826440,1
900782861,"JAGUAR PROYECTOS E INVERSIONES SAS","CL 98 N0 64 - 05 OF 201 LOS ANDES",4.68778650,-74.06928050,1
900817788,"CLINICA DE MARLY JORGE CAVELIER GAVIRIA SAS","AV PASEO DE LOS ZIPAS VDA BOJACA LT 20 Y 23",4.73650870,-74.08510950,1
900923437,"DROGUERIAS MARKET FHARMA DROGSTORE S.A.S .","CL 2 N0 3-38",4.71287720,-74.21280550,1
901041195,"DISTRIBUCIONES FARMA ASEO SAS","CL 11 N0 17 - 69",4.69933380,-74.02937650,1
901055221,"OVALLMEDICAL SAS","CR 101 C N0 141 - 83 PISO 1",4.74371150,-74.09303130,1
901086732,"DROGUERIA SANTAMARIA","CL 42 SUR N0 90  - 22 PATIO BONITO",4.63911670,-74.17069000,1
901098445,"REPRESENTACIONES  DISTRIBUCIONES COSMOPHARMA SAS .","CR 18 N0 11A - 16 INTERIOR 23 LOCAL 101-102",4.60501070,-74.08438230,1
901105844,"FARMATENCION SAS .","CL 151 N0 16-56 C.C CEDRITOS 151 LC 1091",4.72283170,-74.04479330,1
901139931,"COMERCIALIZADORA MEDICA CORMED SAS .","CL 68 N0 99-29",4.69784660,-74.12072010,1
901155410,"SUMIMEDICOS IC SAS","CL 65 N0 104 - 46 SUR",4.63896340,-74.20234020,1
901205929,"JCCANTILLO INVERSIONES SAS","CL 64 C N0 72 - 29",4.68471220,-74.11075020,1
901208895,"VIOLOGIK-PHARMA SAS","CL 23 N0 116 - 31 BG 11",4.61774060,-74.09345810,1
901228635,"KOALA FARMACEUTICOS SAS .","CL 76 B SUR N0 14- 47 INT 1",4.51184890,-74.11594380,1
901261261,"ZEGEN SUMINISTROS MEDICOS SAS","CL 173 N0 45 - 96",4.68534210,-74.11287080,1
901353942,"DROGUERIA SUPER IDEAL IH SAS","DG 69 N0 17 J - 27 SUR",4.55000000,-74.14157000,1
901384814,"DROGAS YAMILE","CR 52 A N0 36 - 09",4.60311830,-74.12997830,1
901416690,"S-TAMED SAS","CR 102 N0 154-31 TORRE 7 APT 402",4.75537140,-74.09003640,1
901469214,"DJ PHARMA DROGUERIA S.A.S","CR 12 N0 10 - 42",4.70745590,-74.22965530,1
901485322,"ALICS MEDICS INSUMOS MEDICOS SAS","CR 23 N0 53 A - 35 BRR GALERIAS",4.64221240,-74.07254660,1
901515179,"FJM INVERSIONES S.A.S","CL 37 SUR N0 52 A - 74",4.60357170,-74.13055500,1
901566136,"SONOMED INSUMOS SAS","CL 4 B N0 53 B - 57",4.60455500,-74.13012170,1
901580707,"JORGE S FARMA DROGUERIA SAS","CL 28 N0 12 - 37",4.72380880,-74.21578180,1
901636783,"DROFARMACOS SAS","CR 55 N0 70 B - 13 SAN FERNANDO",4.66885810,-74.07772110,1
901642105,"DISTRISABANA PZ SAS","CR 72 C BIS A SUR N0 55 - 78",4.63850170,-74.20103500,1
901653952,"OLAP SAS","CR 93 D N0 6 C - 38 CASA 159",4.61485510,-74.17451260,1
901656416,"INVERSIONES ARGLO SAS","CL 74 N0 2 - 86 LOS ROSALES",4.65508990,-74.05136080,1
